date,merchant_id,product_id,traffic_id,gross_revenue
2025-01-14,M041,P03,T03,175545.71
2025-01-14,M042,P04,T01,289499.39
2025-01-14,M043,P01,T03,168551.78
2025-01-14,M044,P02,T01,330339.85
2025-01-14,M045,P03,T03,161942.89
2025-01-14,M046,P04,T01,271365.77
2025-01-14,M047,P01,T03,229886.15
2025-01-14,M048,P02,T01,366616.08
2025-01-15,M001,P04,T04,75667.89
2025-01-15,M002,P01,T02,97764.53
2025-01-15,M003,P02,T04,126353.57
2025-01-15,M004,P03,T02,106642.61
2025-01-15,M005,P04,T04,137894.11
2025-01-15,M006,P01,T02,168719.94
2025-01-15,M007,P02,T04,200127.1
2025-01-15,M008,P03,T02,85846.23
2025-01-15,M009,P04,T04,108560.02
2025-01-15,M010,P01,T02,147085.17
2025-01-15,M011,P02,T04,173187.56
2025-01-15,M012,P03,T02,125323.09
2025-01-15,M013,P04,T04,151226.17
2025-01-15,M014,P01,T02,199176.34
2025-01-15,M015,P02,T04,138495.67
2025-01-15,M016,P03,T02,125529.74
2025-01-15,M017,P04,T04,138052.84
2025-01-15,M018,P01,T02,170554.33
2025-01-15,M019,P02,T04,187016.33
2025-01-15,M020,P03,T02,168739.43
2025-01-15,M021,P04,T04,185183.93
2025-01-15,M022,P01,T02,143433.83
2025-01-15,M023,P02,T04,175178.37
2025-01-15,M024,P03,T02,144789.45
2025-01-15,M025,P04,T04,179167.99
2025-01-15,M026,P01,T02,216505.0
2025-01-15,M027,P02,T04,233448.25
2025-01-15,M028,P03,T02,207264.62
2025-01-15,M029,P04,T04,148157.36
2025-01-15,M030,P01,T02,201772.34
2025-01-15,M031,P02,T04,210091.02
2025-01-15,M032,P03,T02,169891.15
2025-01-15,M033,P04,T04,213118.01
2025-01-15,M034,P01,T02,242680.25
2025-01-15,M035,P02,T04,265849.04
2025-01-15,M036,P03,T02,159838.08
2025-01-15,M037,P04,T04,172825.39
2025-01-15,M038,P01,T02,233699.93
2025-01-15,M039,P02,T04,250835.75
2025-01-15,M040,P03,T02,217416.59
2025-01-15,M041,P04,T04,245794.39
2025-01-15,M042,P01,T02,278531.39
2025-01-15,M043,P02,T04,213629.48
2025-01-15,M044,P03,T02,183572.94
2025-01-15,M045,P04,T04,205537.86
2025-01-15,M046,P01,T02,261856.91
2025-01-15,M047,P02,T04,306393.32
2025-01-15,M048,P03,T02,223624.17
2025-01-16,M001,P01,T01,99762.45
2025-01-16,M002,P02,T03,88040.03
2025-01-16,M003,P03,T01,114539.02
2025-01-16,M004,P04,T03,94562.92
2025-01-16,M005,P01,T01,162962.53
2025-01-16,M006,P02,T03,151781.43
2025-01-16,M007,P03,T01,153029.35
2025-01-16,M008,P04,T03,80510.98
2025-01-16,M009,P01,T01,134435.93
2025-01-16,M010,P02,T03,130066.17
2025-01-16,M011,P03,T01,149516.74
2025-01-16,M012,P04,T03,119348.27
2025-01-16,M013,P01,T01,215586.98
2025-01-16,M014,P02,T03,185059.76
2025-01-16,M015,P03,T01,131189.94
2025-01-16,M016,P04,T03,97989.13
2025-01-16,M017,P01,T01,199948.31
2025-01-16,M018,P02,T03,161051.87
2025-01-16,M019,P03,T01,165612.13
2025-01-16,M020,P04,T03,141355.15
2025-01-16,M021,P01,T01,250911.35
2025-01-16,M022,P02,T03,138945.93
2025-01-16,M023,P03,T01,161502.9
2025-01-16,M024,P04,T03,138730.3
2025-01-16,M025,P01,T01,244888.89
2025-01-16,M026,P02,T03,191590.85
2025-01-16,M027,P03,T01,198838.2
2025-01-16,M028,P04,T03,180045.35
2025-01-16,M029,P01,T01,193009.39
2025-01-16,M030,P02,T03,160134.58
2025-01-16,M031,P03,T01,192700.59
2025-01-16,M032,P04,T03,158669.28
2025-01-16,M033,P01,T01,261833.7
2025-01-16,M034,P02,T03,232595.9
2025-01-16,M035,P03,T01,228533.79
2025-01-16,M036,P04,T03,150552.68
2025-01-16,M037,P01,T01,236517.5
2025-01-16,M038,P02,T03,187801.01
2025-01-16,M039,P03,T01,229499.6
2025-01-16,M040,P04,T03,175926.71
2025-01-16,M041,P01,T01,337180.22
2025-01-16,M042,P02,T03,264848.78
2025-01-16,M043,P03,T01,201706.69
2025-01-16,M044,P04,T03,166012.17
2025-01-16,M045,P01,T01,301313.24
2025-01-16,M046,P02,T03,244780.55
2025-01-16,M047,P03,T01,249138.95
2025-01-16,M048,P04,T03,225429.56
2025-01-17,M001,P02,T02,99462.63
2025-01-17,M002,P03,T04,77033.22
2025-01-17,M003,P04,T02,110498.99
2025-01-17,M004,P01,T04,124386.34
2025-01-17,M005,P02,T02,172079.16
2025-01-17,M006,P03,T04,123849.74
2025-01-17,M007,P04,T02,169275.03
2025-01-17,M008,P01,T04,103527.27
2025-01-17,M009,P02,T02,137172.12
2025-01-17,M010,P03,T04,105868.37
2025-01-17,M011,P04,T02,143810.08
2025-01-17,M012,P01,T04,149118.76
2025-01-17,M013,P02,T02,217903.64
2025-01-17,M014,P03,T04,154367.84
2025-01-17,M015,P04,T02,113895.23
2025-01-17,M016,P01,T04,128932.63
2025-01-17,M017,P02,T02,185096.86
2025-01-17,M018,P03,T04,132850.76
2025-01-17,M019,P04,T02,187048.76
2025-01-17,M020,P01,T04,197646.79
2025-01-17,M021,P02,T02,256475.26
2025-01-17,M022,P03,T04,109690.24
2025-01-17,M023,P04,T02,167137.28
2025-01-17,M024,P01,T04,173366.71
2025-01-17,M025,P02,T02,212496.33
2025-01-17,M026,P03,T04,152398.68
2025-01-17,M027,P04,T02,201934.57
2025-01-17,M028,P01,T04,223172.47
2025-01-17,M029,P02,T02,182016.92
2025-01-17,M030,P03,T04,137664.95
2025-01-17,M031,P04,T02,198716.97
2025-01-17,M032,P01,T04,198534.66
2025-01-17,M033,P02,T02,245597.19
2025-01-17,M034,P03,T04,194939.18
2025-01-17,M035,P04,T02,264196.88
2025-01-17,M036,P01,T04,186792.28
2025-01-17,M037,P02,T02,237943.14
2025-01-17,M038,P03,T04,162192.85
2025-01-17,M039,P04,T02,211950.56
2025-01-17,M040,P01,T04,253952.5
2025-01-17,M041,P02,T02,315410.07
2025-01-17,M042,P03,T04,208066.49
2025-01-17,M043,P04,T02,194439.89
2025-01-17,M044,P01,T04,223441.19
2025-01-17,M045,P02,T02,287324.9
2025-01-17,M046,P03,T04,209702.83
2025-01-17,M047,P04,T02,272491.89
2025-01-17,M048,P01,T04,280356.01
2025-01-18,M001,P03,T03,45992.87
2025-01-18,M002,P04,T01,100989.37
2025-01-18,M003,P01,T03,78289.79
2025-01-18,M004,P02,T01,149736.84
2025-01-18,M005,P03,T03,80492.95
2025-01-18,M006,P04,T01,163431.48
2025-01-18,M007,P01,T03,128575.04
2025-01-18,M008,P02,T01,131548.65
2025-01-18,M009,P03,T03,66922.32
2025-01-18,M010,P04,T01,123766.99
2025-01-18,M011,P01,T03,108441.98
2025-01-18,M012,P02,T01,209639.55
2025-01-18,M013,P03,T03,108036.84
2025-01-18,M014,P04,T01,183438.47
2025-01-18,M015,P01,T03,93717.99
2025-01-18,M016,P02,T01,166036.19
2025-01-18,M017,P03,T03,94603.55
2025-01-18,M018,P04,T01,175375.99
2025-01-18,M019,P01,T03,143851.74
2025-01-18,M020,P02,T01,244321.74
2025-01-18,M021,P03,T03,135537.68
2025-01-18,M022,P04,T01,157374.96
2025-01-18,M023,P01,T03,115191.65
2025-01-18,M024,P02,T01,201539.68
2025-01-18,M025,P03,T03,114770.26
2025-01-18,M026,P04,T01,210436.87
2025-01-18,M027,P01,T03,155582.79
2025-01-18,M028,P02,T01,274181.9
2025-01-18,M029,P03,T03,97495.05
2025-01-18,M030,P04,T01,194871.96
2025-01-18,M031,P01,T03,134935.17
2025-01-18,M032,P02,T01,272261.64
2025-01-18,M033,P03,T03,131626.35
2025-01-18,M034,P04,T01,245037.17
2025-01-18,M035,P01,T03,185051.45
2025-01-18,M036,P02,T01,223673.0
2025-01-18,M037,P03,T03,112575.91
2025-01-18,M038,P04,T01,235734.94
2025-01-18,M039,P01,T03,177344.33
2025-01-18,M040,P02,T01,316171.32
2025-01-18,M041,P03,T03,163422.75
2025-01-18,M042,P04,T01,294743.7
2025-01-18,M043,P01,T03,145955.01
2025-01-18,M044,P02,T01,257323.37
2025-01-18,M045,P03,T03,136937.75
2025-01-18,M046,P04,T01,236627.92
2025-01-18,M047,P01,T03,191485.68
2025-01-18,M048,P02,T01,358911.12
2025-01-19,M001,P04,T04,65231.03
2025-01-19,M002,P01,T02,85816.31
2025-01-19,M003,P02,T04,118426.72
2025-01-19,M004,P03,T02,99273.57
2025-01-19,M005,P04,T04,106924.31
2025-01-19,M006,P01,T02,152009.54
2025-01-19,M007,P02,T04,178216.14
2025-01-19,M008,P03,T02,79322.14
2025-01-19,M009,P04,T04,94615.56
2025-01-19,M010,P01,T02,125103.62
2025-01-19,M011,P02,T04,147543.11
2025-01-19,M012,P03,T02,120843.43
2025-01-19,M013,P04,T04,137118.22
2025-01-19,M014,P01,T02,172264.9
2025-01-19,M015,P02,T04,124059.34
2025-01-19,M016,P03,T02,105197.64
2025-01-19,M017,P04,T04,120868.56
2025-01-19,M018,P01,T02,147099.82
2025-01-19,M019,P02,T04,189693.72
2025-01-19,M020,P03,T02,152469.29
2025-01-19,M021,P04,T04,178839.51
2025-01-19,M022,P01,T02,143222.37
2025-01-19,M023,P02,T04,150305.02
2025-01-19,M024,P03,T02,123763.8
2025-01-19,M025,P04,T04,154367.21
2025-01-19,M026,P01,T02,202366.59
2025-01-19,M027,P02,T04,231362.48
2025-01-19,M028,P03,T02,173324.9
2025-01-19,M029,P04,T04,126616.02
2025-01-19,M030,P01,T02,176937.89
2025-01-19,M031,P02,T04,196886.26
2025-01-19,M032,P03,T02,157865.94
2025-01-19,M033,P04,T04,184692.23
2025-01-19,M034,P01,T02,207307.98
2025-01-19,M035,P02,T04,238925.81
2025-01-19,M036,P03,T02,140472.95
2025-01-19,M037,P04,T04,164266.21
2025-01-19,M038,P01,T02,219211.68
2025-01-19,M039,P02,T04,232147.47
2025-01-19,M040,P03,T02,191829.99
2025-01-19,M041,P04,T04,212204.62
2025-01-19,M042,P01,T02,246305.04
2025-01-19,M043,P02,T04,195020.24
2025-01-19,M044,P03,T02,175030.45
2025-01-19,M045,P04,T04,183645.64
2025-01-19,M046,P01,T02,252682.37
2025-01-19,M047,P02,T04,259863.38
2025-01-19,M048,P03,T02,210506.93
2025-01-20,M001,P01,T01,105471.91
2025-01-20,M002,P02,T03,94013.93
2025-01-20,M003,P03,T01,115756.29
2025-01-20,M004,P04,T03,94256.85
2025-01-20,M005,P01,T01,160295.68
2025-01-20,M006,P02,T03,133336.72
2025-01-20,M007,P03,T01,157830.15
2025-01-20,M008,P04,T03,84417.81
2025-01-20,M009,P01,T01,131670.09
2025-01-20,M010,P02,T03,118435.88
2025-01-20,M011,P03,T01,133692.02
2025-01-20,M012,P04,T03,130593.06
2025-01-20,M013,P01,T01,216170.07
2025-01-20,M014,P02,T03,181431.31
2025-01-20,M015,P03,T01,124354.31
2025-01-20,M016,P04,T03,105238.38
2025-01-20,M017,P01,T01,184942.2
2025-01-20,M018,P02,T03,144811.24
2025-01-20,M019,P03,T01,184944.41
2025-01-20,M020,P04,T03,140630.57
2025-01-20,M021,P01,T01,264460.39
2025-01-20,M022,P02,T03,138537.06
2025-01-20,M023,P03,T01,150347.02
2025-01-20,M024,P04,T03,137199.56
2025-01-20,M025,P01,T01,231658.57
2025-01-20,M026,P02,T03,189020.29
2025-01-20,M027,P03,T01,218477.86
2025-01-20,M028,P04,T03,172787.52
2025-01-20,M029,P01,T01,190676.89
2025-01-20,M030,P02,T03,167554.29
2025-01-20,M031,P03,T01,203068.28
2025-01-20,M032,P04,T03,163692.75
2025-01-20,M033,P01,T01,281463.2
2025-01-20,M034,P02,T03,211876.93
2025-01-20,M035,P03,T01,257321.15
2025-01-20,M036,P04,T03,135635.02
2025-01-20,M037,P01,T01,241814.16
2025-01-20,M038,P02,T03,199879.0
2025-01-20,M039,P03,T01,239838.81
2025-01-20,M040,P04,T03,172590.28
2025-01-20,M041,P01,T01,303291.28
2025-01-20,M042,P02,T03,266117.12
2025-01-20,M043,P03,T01,210576.76
2025-01-20,M044,P04,T03,166007.3
2025-01-20,M045,P01,T01,299587.05
2025-01-20,M046,P02,T03,217837.94
2025-01-20,M047,P03,T01,278990.3
2025-01-20,M048,P04,T03,224315.05
2025-01-21,M001,P02,T02,103662.31
2025-01-21,M002,P03,T04,82285.23
2025-01-21,M003,P04,T02,112267.25
2025-01-21,M004,P01,T04,121458.78
2025-01-21,M005,P02,T02,162644.33
2025-01-21,M006,P03,T04,126924.06
2025-01-21,M007,P04,T02,167374.23
2025-01-21,M008,P01,T04,99472.2
2025-01-21,M009,P02,T02,133567.85
2025-01-21,M010,P03,T04,107056.09
2025-01-21,M011,P04,T02,151586.29
2025-01-21,M012,P01,T04,150116.12
2025-01-21,M013,P02,T02,203830.77
2025-01-21,M014,P03,T04,144015.15
2025-01-21,M015,P04,T02,119754.29
2025-01-21,M016,P01,T04,140630.75
2025-01-21,M017,P02,T02,187526.56
2025-01-21,M018,P03,T04,127338.47
2025-01-21,M019,P04,T02,183706.97
2025-01-21,M020,P01,T04,207267.07
2025-01-21,M021,P02,T02,263865.0
2025-01-21,M022,P03,T04,111967.93
2025-01-21,M023,P04,T02,165548.61
2025-01-21,M024,P01,T04,168991.25
2025-01-21,M025,P02,T02,212796.66
2025-01-21,M026,P03,T04,160489.24
2025-01-21,M027,P04,T02,203982.63
2025-01-21,M028,P01,T04,225690.31
2025-01-21,M029,P02,T02,210137.72
2025-01-21,M030,P03,T04,140833.71
2025-01-21,M031,P04,T02,186065.63
2025-01-21,M032,P01,T04,213330.44
2025-01-21,M033,P02,T02,270841.46
2025-01-21,M034,P03,T04,188940.34
2025-01-21,M035,P04,T02,234185.85
2025-01-21,M036,P01,T04,170051.62
2025-01-21,M037,P02,T02,237269.73
2025-01-21,M038,P03,T04,171071.1
2025-01-21,M039,P04,T02,237656.97
2025-01-21,M040,P01,T04,256103.57
2025-01-21,M041,P02,T02,310714.46
2025-01-21,M042,P03,T04,232292.01
2025-01-21,M043,P04,T02,214050.14
2025-01-21,M044,P01,T04,231654.36
2025-01-21,M045,P02,T02,271543.81
2025-01-21,M046,P03,T04,184854.6
2025-01-21,M047,P04,T02,262193.41
2025-01-21,M048,P01,T04,264926.45
2025-01-22,M001,P03,T03,52505.11
2025-01-22,M002,P04,T01,101934.29
2025-01-22,M003,P01,T03,91173.48
2025-01-22,M004,P02,T01,179702.66
2025-01-22,M005,P03,T03,96024.34
2025-01-22,M006,P04,T01,179978.94
2025-01-22,M007,P01,T03,149507.27
2025-01-22,M008,P02,T01,147330.71
2025-01-22,M009,P03,T03,76645.43
2025-01-22,M010,P04,T01,149118.42
2025-01-22,M011,P01,T03,115132.99
2025-01-22,M012,P02,T01,232022.43
2025-01-22,M013,P03,T03,116473.75
2025-01-22,M014,P04,T01,224207.05
2025-01-22,M015,P01,T03,95835.47
2025-01-22,M016,P02,T01,189837.6
2025-01-22,M017,P03,T03,103275.02
2025-01-22,M018,P04,T01,192854.59
2025-01-22,M019,P01,T03,152646.43
2025-01-22,M020,P02,T01,288605.0
2025-01-22,M021,P03,T03,138465.34
2025-01-22,M022,P04,T01,167033.89
2025-01-22,M023,P01,T03,133988.1
2025-01-22,M024,P02,T01,242926.19
2025-01-22,M025,P03,T03,132959.79
2025-01-22,M026,P04,T01,239263.46
2025-01-22,M027,P01,T03,179905.01
2025-01-22,M028,P02,T01,319180.54
2025-01-22,M029,P03,T03,117195.33
2025-01-22,M030,P04,T01,195784.01
2025-01-22,M031,P01,T03,150792.46
2025-01-22,M032,P02,T01,275160.95
2025-01-22,M033,P03,T03,149259.99
2025-01-22,M034,P04,T01,249350.48
2025-01-22,M035,P01,T03,196065.3
2025-01-22,M036,P02,T01,243609.27
2025-01-22,M037,P03,T03,130902.85
2025-01-22,M038,P04,T01,231037.74
2025-01-22,M039,P01,T03,191577.88
2025-01-22,M040,P02,T01,328926.09
2025-01-22,M041,P03,T03,177259.48
2025-01-22,M042,P04,T01,283796.07
2025-01-22,M043,P01,T03,172899.64
2025-01-22,M044,P02,T01,306896.37
2025-01-22,M045,P03,T03,158929.22
2025-01-22,M046,P04,T01,283631.22
2025-01-22,M047,P01,T03,224456.29
2025-01-22,M048,P02,T01,393371.59
2025-01-23,M001,P04,T04,76411.73
2025-01-23,M002,P01,T02,109216.58
2025-01-23,M003,P02,T04,128005.48
2025-01-23,M004,P03,T02,108074.03
2025-01-23,M005,P04,T04,123365.81
2025-01-23,M006,P01,T02,155623.47
2025-01-23,M007,P02,T04,178837.61
2025-01-23,M008,P03,T02,84804.6
2025-01-23,M009,P04,T04,110477.15
2025-01-23,M010,P01,T02,148158.61
2025-01-23,M011,P02,T04,161923.18
2025-01-23,M012,P03,T02,131698.0
2025-01-23,M013,P04,T04,157121.17
2025-01-23,M014,P01,T02,192523.18
2025-01-23,M015,P02,T04,138859.51
2025-01-23,M016,P03,T02,115111.32
2025-01-23,M017,P04,T04,128718.41
2025-01-23,M018,P01,T02,164402.32
2025-01-23,M019,P02,T04,209044.6
2025-01-23,M020,P03,T02,158078.5
2025-01-23,M021,P04,T04,196289.9
2025-01-23,M022,P01,T02,157099.13
2025-01-23,M023,P02,T04,180253.01
2025-01-23,M024,P03,T02,150256.03
2025-01-23,M025,P04,T04,166957.57
2025-01-23,M026,P01,T02,217837.25
2025-01-23,M027,P02,T04,245129.32
2025-01-23,M028,P03,T02,184637.29
2025-01-23,M029,P04,T04,152847.16
2025-01-23,M030,P01,T02,182779.22
2025-01-23,M031,P02,T04,200298.68
2025-01-23,M032,P03,T02,174336.09
2025-01-23,M033,P04,T04,215035.69
2025-01-23,M034,P01,T02,249020.37
2025-01-23,M035,P02,T04,278516.56
2025-01-23,M036,P03,T02,153532.13
2025-01-23,M037,P04,T04,179875.56
2025-01-23,M038,P01,T02,230603.23
2025-01-23,M039,P02,T04,249492.05
2025-01-23,M040,P03,T02,209593.44
2025-01-23,M041,P04,T04,248816.24
2025-01-23,M042,P01,T02,288570.99
2025-01-23,M043,P02,T04,238770.89
2025-01-23,M044,P03,T02,177662.57
2025-01-23,M045,P04,T04,222643.77
2025-01-23,M046,P01,T02,274205.88
2025-01-23,M047,P02,T04,275603.46
2025-01-23,M048,P03,T02,221005.91
2025-01-24,M001,P01,T01,94602.74
2025-01-24,M002,P02,T03,88240.05
2025-01-24,M003,P03,T01,102210.15
2025-01-24,M004,P04,T03,100321.31
2025-01-24,M005,P01,T01,171760.98
2025-01-24,M006,P02,T03,142154.91
2025-01-24,M007,P03,T01,161643.78
2025-01-24,M008,P04,T03,74985.78
2025-01-24,M009,P01,T01,140397.38
2025-01-24,M010,P02,T03,122380.49
2025-01-24,M011,P03,T01,139580.38
2025-01-24,M012,P04,T03,123217.83
2025-01-24,M013,P01,T01,220031.8
2025-01-24,M014,P02,T03,190232.24
2025-01-24,M015,P03,T01,121473.68
2025-01-24,M016,P04,T03,107279.78
2025-01-24,M017,P01,T01,183195.67
2025-01-24,M018,P02,T03,157450.73
2025-01-24,M019,P03,T01,164867.29
2025-01-24,M020,P04,T03,153538.23
2025-01-24,M021,P01,T01,246361.19
2025-01-24,M022,P02,T03,135131.47
2025-01-24,M023,P03,T01,153749.32
2025-01-24,M024,P04,T03,140953.88
2025-01-24,M025,P01,T01,224565.66
2025-01-24,M026,P02,T03,180207.9
2025-01-24,M027,P03,T01,208457.56
2025-01-24,M028,P04,T03,176058.82
2025-01-24,M029,P01,T01,196627.33
2025-01-24,M030,P02,T03,177945.34
2025-01-24,M031,P03,T01,190098.83
2025-01-24,M032,P04,T03,157448.88
2025-01-24,M033,P01,T01,252690.25
2025-01-24,M034,P02,T03,210076.87
2025-01-24,M035,P03,T01,245391.41
2025-01-24,M036,P04,T03,135291.39
2025-01-24,M037,P01,T01,246468.65
2025-01-24,M038,P02,T03,195551.99
2025-01-24,M039,P03,T01,218048.04
2025-01-24,M040,P04,T03,191312.2
2025-01-24,M041,P01,T01,336854.76
2025-01-24,M042,P02,T03,259726.42
2025-01-24,M043,P03,T01,200610.73
2025-01-24,M044,P04,T03,177095.92
2025-01-24,M045,P01,T01,288765.64
2025-01-24,M046,P02,T03,223197.41
2025-01-24,M047,P03,T01,271316.97
2025-01-24,M048,P04,T03,216765.16
2025-01-25,M001,P02,T02,87807.06
2025-01-25,M002,P03,T04,73196.71
2025-01-25,M003,P04,T02,90635.9
2025-01-25,M004,P01,T04,118298.31
2025-01-25,M005,P02,T02,154074.9
2025-01-25,M006,P03,T04,104055.84
2025-01-25,M007,P04,T02,143709.16
2025-01-25,M008,P01,T04,93822.08
2025-01-25,M009,P02,T02,123719.92
2025-01-25,M010,P03,T04,93348.85
2025-01-25,M011,P04,T02,131623.08
2025-01-25,M012,P01,T04,152823.24
2025-01-25,M013,P02,T02,189470.0
2025-01-25,M014,P03,T04,145916.41
2025-01-25,M015,P04,T02,111674.16
2025-01-25,M016,P01,T04,122404.99
2025-01-25,M017,P02,T02,160449.61
2025-01-25,M018,P03,T04,113756.48
2025-01-25,M019,P04,T02,169745.98
2025-01-25,M020,P01,T04,159492.1
2025-01-25,M021,P02,T02,217494.89
2025-01-25,M022,P03,T04,111870.93
2025-01-25,M023,P04,T02,139372.65
2025-01-25,M024,P01,T04,148632.54
2025-01-25,M025,P02,T02,211665.57
2025-01-25,M026,P03,T04,154236.21
2025-01-25,M027,P04,T02,182864.41
2025-01-25,M028,P01,T04,209671.66
2025-01-25,M029,P02,T02,164121.79
2025-01-25,M030,P03,T04,129557.08
2025-01-25,M031,P04,T02,157921.23
2025-01-25,M032,P01,T04,176493.92
2025-01-25,M033,P02,T02,253510.41
2025-01-25,M034,P03,T04,172580.46
2025-01-25,M035,P04,T02,222674.61
2025-01-25,M036,P01,T04,167719.22
2025-01-25,M037,P02,T02,221144.87
2025-01-25,M038,P03,T04,166318.0
2025-01-25,M039,P04,T02,185989.98
2025-01-25,M040,P01,T04,214218.56
2025-01-25,M041,P02,T02,297479.83
2025-01-25,M042,P03,T04,201219.25
2025-01-25,M043,P04,T02,187311.25
2025-01-25,M044,P01,T04,190875.52
2025-01-25,M045,P02,T02,243726.43
2025-01-25,M046,P03,T04,179684.42
2025-01-25,M047,P04,T02,219563.48
2025-01-25,M048,P01,T04,259336.31
2025-01-26,M001,P03,T03,50759.05
2025-01-26,M002,P04,T01,100890.07
2025-01-26,M003,P01,T03,84354.17
2025-01-26,M004,P02,T01,164006.03
2025-01-26,M005,P03,T03,79082.87
2025-01-26,M006,P04,T01,165909.54
2025-01-26,M007,P01,T03,134836.59
2025-01-26,M008,P02,T01,122231.93
2025-01-26,M009,P03,T03,70594.68
2025-01-26,M010,P04,T01,130270.66
2025-01-26,M011,P01,T03,102884.15
2025-01-26,M012,P02,T01,189147.6
2025-01-26,M013,P03,T03,112093.2
2025-01-26,M014,P04,T01,207950.21
2025-01-26,M015,P01,T03,84708.64
2025-01-26,M016,P02,T01,181581.1
2025-01-26,M017,P03,T03,88299.63
2025-01-26,M018,P04,T01,181714.26
2025-01-26,M019,P01,T03,138542.37
2025-01-26,M020,P02,T01,251796.88
2025-01-26,M021,P03,T03,121184.81
2025-01-26,M022,P04,T01,158103.43
2025-01-26,M023,P01,T03,110084.56
2025-01-26,M024,P02,T01,214009.65
2025-01-26,M025,P03,T03,110430.55
2025-01-26,M026,P04,T01,200643.9
2025-01-26,M027,P01,T03,164726.94
2025-01-26,M028,P02,T01,273400.63
2025-01-26,M029,P03,T03,94994.54
2025-01-26,M030,P04,T01,173856.03
2025-01-26,M031,P01,T03,144953.31
2025-01-26,M032,P02,T01,251350.85
2025-01-26,M033,P03,T03,128584.23
2025-01-26,M034,P04,T01,223943.27
2025-01-26,M035,P01,T03,200707.5
2025-01-26,M036,P02,T01,226487.44
2025-01-26,M037,P03,T03,128409.09
2025-01-26,M038,P04,T01,220952.27
2025-01-26,M039,P01,T03,175827.43
2025-01-26,M040,P02,T01,286470.28
2025-01-26,M041,P03,T03,148095.04
2025-01-26,M042,P04,T01,277299.77
2025-01-26,M043,P01,T03,161780.18
2025-01-26,M044,P02,T01,292169.75
2025-01-26,M045,P03,T03,140921.02
2025-01-26,M046,P04,T01,235445.07
2025-01-26,M047,P01,T03,205951.26
2025-01-26,M048,P02,T01,350232.19
2025-01-27,M001,P04,T04,81013.37
2025-01-27,M002,P01,T02,107383.09
2025-01-27,M003,P02,T04,131017.9
2025-01-27,M004,P03,T02,107719.26
2025-01-27,M005,P04,T04,118707.29
2025-01-27,M006,P01,T02,158547.06
2025-01-27,M007,P02,T04,198484.55
2025-01-27,M008,P03,T02,92755.83
2025-01-27,M009,P04,T04,107196.91
2025-01-27,M010,P01,T02,144948.58
2025-01-27,M011,P02,T04,158560.41
2025-01-27,M012,P03,T02,136604.82
2025-01-27,M013,P04,T04,162432.75
2025-01-27,M014,P01,T02,205677.18
2025-01-27,M015,P02,T04,131381.4
2025-01-27,M016,P03,T02,110063.31
2025-01-27,M017,P04,T04,133537.43
2025-01-27,M018,P01,T02,169128.26
2025-01-27,M019,P02,T04,215212.35
2025-01-27,M020,P03,T02,159013.93
2025-01-27,M021,P04,T04,185822.93
2025-01-27,M022,P01,T02,152876.55
2025-01-27,M023,P02,T04,165625.83
2025-01-27,M024,P03,T02,147202.82
2025-01-27,M025,P04,T04,172312.78
2025-01-27,M026,P01,T02,218883.96
2025-01-27,M027,P02,T04,249804.26
2025-01-27,M028,P03,T02,202261.39
2025-01-27,M029,P04,T04,141552.96
2025-01-27,M030,P01,T02,193153.74
2025-01-27,M031,P02,T04,225668.43
2025-01-27,M032,P03,T02,175247.1
2025-01-27,M033,P04,T04,213094.27
2025-01-27,M034,P01,T02,264454.95
2025-01-27,M035,P02,T04,280720.39
2025-01-27,M036,P03,T02,163467.03
2025-01-27,M037,P04,T04,191437.88
2025-01-27,M038,P01,T02,220111.29
2025-01-27,M039,P02,T04,245886.12
2025-01-27,M040,P03,T02,218459.45
2025-01-27,M041,P04,T04,252258.27
2025-01-27,M042,P01,T02,286591.92
2025-01-27,M043,P02,T04,241450.59
